1558188000,7348.66,9350004.56
1558191600,7344,9797796.2
1558195200,7344.22,7711214.42
1558198800,7286.6,10745900.06
1558202400,7266.84,10039211.39
1558206000,7237.98,5536504.77
1558209600,7290.66,4933847.85
1558213200,7320,5695069.67
1558216800,7290.75,5627976.37
1558220400,7257.45,9110561.95
1558224000,7294.19,6981933.36
1558227600,7591.71,39697226.98
1558231200,7676.01,39008147.18
1558234800,7903.22,30921190.89
1558238400,7950.13,24344796.26
1558242000,7896.42,23885896.93
1558245600,7882.5,11180295.22
1558249200,7907.22,14425557.44
1558252800,7922.26,10974060.07
1558256400,8015.2,22541726.23
1558260000,8025,29393482.74
1558263600,7964.41,18660129.28
1558267200,7913.58,29704871.49
1558270800,7849.05,19706612.11
1558274400,7922.63,11384996.29
1558278000,7962.78,11458322.19
1558281600,7907.4,11637626.62
1558285200,7969.93,11593043.67
1558288800,7974.23,5534551.73
1558292400,7952.48,13411327.86
1558296000,8010.51,10254889.42
1558299600,8057.33,11821599.04
1558303200,8188.72,32685798.41
1558306800,8148.48,33221758.62
1558310400,7907.18,50972157.73
1558314000,7965.15,18444794.85
1558317600,7889.32,13075811.43
1558321200,8030.04,15175323.21
1558324800,7996,15798664.34
1558328400,7985.82,10313474.17
1558332000,7870,14008250.27
1558335600,7871.41,20292946.81
1558339200,7872.05,21281114.33
1558342800,7881.12,13923958.79
1558346400,7896.52,9698795.91
1558350000,7835.87,11517267.29
1558353600,7703.58,25084340.88
1558357200,7729,37153119.08
1558360800,7800,18504946.91
1558364400,7834.51,15296261.03
1558368000,7822.95,15587998.44
1558371600,7743.48,19383446.27
1558375200,7718.52,18763050.49
1558378800,7801,25693881.23
1558382400,7956.97,21988119.31
1558386000,8063.86,14709845.83
1558389600,7871.15,19595296.25
1558393200,7938.15,14285054.82
1558396800,7892.3,19736275.87
1558400400,7894.4,10509702.65
1558404000,7884.13,14733945.87
1558407600,7889.07,13854359.67
1558411200,7847.6,16302028.14
1558414800,7874.94,17505553.14
1558418400,7897.73,12097347.51
1558422000,7895.06,18803204.39
1558425600,7897.61,11745868.43
1558429200,7936.56,14618244.87
1558432800,7890.22,10709595.98
1558436400,7848.37,16461158.38
1558440000,7866.21,17098376.42
1558443600,7895.06,27499314.88
1558447200,7900.8,15243938.58
1558450800,7890.49,16795998.79
1558454400,7875.76,14187151.34
1558458000,7962.55,17157333.84
1558461600,7971.56,25476401.14
1558465200,7966.45,13713939.65
1558468800,8022.79,19197970.8
1558472400,7938.5,15620200.51
1558476000,7930,13762643.39
1558479600,7904.87,8185378.44
1558483200,7972.91,8719922.16
1558486800,7912.14,16866004.85
1558490400,7926.3,9983710.72
1558494000,7895.17,7468057.56
1558497600,7914.62,12821630.21
1558501200,7921.09,8471729.12
1558504800,7907.03,7098179.12
1558508400,7882.22,7960903.43
1558512000,7902.27,8606169.06
1558515600,7859,8509051.37
1558519200,7862.97,11694783.26
1558522800,7802.31,27988882.95
1558526400,7773.04,13375565.98
1558530000,7844.59,12063644.37
1558533600,7858.06,10103008.59
1558537200,7939.6,29498679.48
1558540800,7925.39,11036032.1
1558544400,7880.55,11004951.42
1558548000,7907.71,10397447.19
1558551600,7901.69,7985181.6
1558555200,7815.42,33766486.47
1558558800,7666.53,22862934.66
1558562400,7715.02,37435049.25
1558566000,7628.43,16176908.49
1558569600,7636.28,23295115.73
1558573200,7620.76,11408725.78
1558576800,7654.96,12106811.74
1558580400,7660.98,15939025.73
1558584000,7660.6,8485462.17
1558587600,7616.81,18037385.12
1558591200,7635.3,18413893.6
1558594800,7587.89,12824547.86
1558598400,7553.34,13734627.55
1558602000,7589.53,21612452.14
1558605600,7627.42,12384674.02
1558609200,7589.1,12451035.15
1558612800,7629.63,12267777.78
1558616400,7658.96,15010816.03
1558620000,7720.04,16087291.82
1558623600,7754.09,18710614.48
1558627200,7805.66,16313812.85
1558630800,7757.33,14223002.68
1558634400,7749.67,7781183.21
1558638000,7759.18,8214152.7
1558641600,7842.64,11567030.32
1558645200,7884.77,15236871.91
1558648800,7868.73,19249466.02
1558652400,7851.51,16711811.26
1558656000,7860.4,14453049.77
1558659600,7837.82,11678634.57
1558663200,7828.42,7966169.96
1558666800,7847.08,7678399.03
1558670400,7816.72,7036325.09
1558674000,7817.21,9003558.19
1558677600,7852.15,8646388.52
1558681200,7852.27,11716959.68
1558684800,7925.01,29872440.18
1558688400,7920.75,13724924.24
1558692000,7933,16301869.93
1558695600,7977.95,18472395.89
1558699200,7986.06,11488819.72
1558702800,7933.22,13877150.36
1558706400,7999.98,12673744.2
1558710000,8046.06,30812052.07
1558713600,8030,26060298.54
1558717200,8015.52,19852584.8
1558720800,8022.39,10590003.67
1558724400,8023.88,11455922.52
1558728000,8075.3,10599469.42
1558731600,8020,9141011.44
1558735200,8010.6,11329990.29
1558738800,7964.87,17992521.81
1558742400,7968.98,8446381.86
1558746000,8011.85,8713154.53
1558749600,8007.18,6043817.92
1558753200,7975.29,7765136.16
1558756800,7984.73,6311177.82
1558760400,7933.98,10772723.76
1558764000,7934.42,8799824.42
1558767600,7958.93,7758939.27
1558771200,8002.36,8161084.96
1558774800,8045.18,14622780.52
1558778400,8049.25,16558314.57
1558782000,8044.02,12839470.94
1558785600,8046.99,9531097.3
1558789200,8004.29,9810503.84
1558792800,8030,9095142.49
1558796400,8017.39,7781814.49
1558800000,8005.51,8927480.91
1558803600,8007.85,8287656.6
1558807200,7993.42,9338017.81
1558810800,7967.77,8129225.96
1558814400,8002.24,6972931.04
1558818000,8010,5328989.38
1558821600,8050,7078390.59
1558825200,8025.41,6773889.25
1558828800,8020.02,6318089.36
1558832400,7999.26,3815201.31
