1511164800,40.9,157889.41
1511168400,40.85,104765.62
1511172000,40.5,107847.72
1511175600,40.5,39269.77
1511179200,40.5,51445.23
1511182800,42.5,156228.35
1511186400,41,356397.37
1511190000,41,53747.68
1511193600,38,576608.92
1511197200,37.5,637284.12
1511200800,39,103404.17
1511204400,39.45,12234.16
1511208000,38.65,18209.57
1511211600,37.3,60968.23
1511215200,36.05,143117.78
1511218800,35.58,186232.94
1511222400,35,276186.07
1511226000,36.9,123701.87
1511229600,35.28,43431.91
1511233200,34.11,246063.41
1511236800,35.18,136812.89
1511240400,35.8,60915.12
1511244000,36.3,65296.56
1511247600,36.7,50122.2
1511251200,37,86713.89
1511254800,37.19,145928.76
1511258400,36.5,17085.37
1511262000,35.85,81327.81
1511265600,35.5,110654.11
1511269200,35.35,120185.26
1511272800,35.15,7062.55
1511276400,35.3,57196.97
1511280000,35.2,132108.51
1511283600,35.02,25876.6
1511287200,34.61,82220.31
1511290800,34.65,29606.21
1511294400,35.06,15801.04
1511298000,35.58,10184.5
1511301600,35.25,7591.56
1511305200,35,2.59
1511308800,35.8,18115.81
1511312400,35.01,1123.45
1511316000,34.5,1646.33
1511319600,35,1957.81
1511323200,35.09,13924.25
1511326800,36.69,54598.76
1511330400,36.59,14793.03
1511334000,36,19296.52
1511337600,35.16,26571.47
1511344800,36.7,24378.41
1511348400,36,44808.01
1511352000,36.05,3.75
1511355600,35.9,12782.9
1511359200,36.3,18159
1511362800,37,21584.07
1511366400,36.98,42543.78
1511370000,36.88,12912.35
1511373600,36,14542.1
1511377200,36.98,8530.83
1511380800,36,20415.41
1511384400,35.5,56884.45
1511388000,35.62,6266.33
1511391600,35.01,28785.83
1511395200,35.8,19334.98
1511398800,35.8,366.59
1511402400,35.9,9465.8
1511406000,35.43,39793.3
1511409600,35.26,10275.16
1511413200,36,24562.08
1511416800,36,2984.27
1511420400,35.7,26460.26
1511424000,34.72,36845.41
1511427600,34.71,7796.73
1511431200,34.11,58297.06
1511434800,35.3,1581.81
1511438400,35,12550.85
1511442000,34,19849.97
1511445600,35.2,4576.2
1511449200,34.5,16707.26
1511452800,35,10901.5
